,id,balance,update_time
3109,29298,601.53633082,2024-11-24 23:39:56.723999
3110,29299,601.53799759,2024-11-24 23:41:56.820179
3111,29300,601.56767677,2024-11-24 23:43:56.920883
3112,29301,601.56004307,2024-11-24 23:45:57.028285
3113,29302,601.56120954,2024-11-24 23:47:57.135213
3114,29303,601.54960971,2024-11-24 23:49:57.226263
3115,29304,601.52383807,2024-11-24 23:51:57.341473
3116,29305,601.49238824,2024-11-24 23:53:57.431473
3117,29306,601.46873843,2024-11-24 23:55:57.532959
3118,29307,601.46803607,2024-11-24 23:57:57.632207
3119,29308,601.39757957,2024-11-24 23:59:57.737109
3120,29309,601.30495309,2024-11-25 00:01:57.831931
3121,29310,601.35016745,2024-11-25 00:03:57.935913
3122,29311,601.26092704,2024-11-25 00:05:58.033178
3123,29312,601.3607846,2024-11-25 00:07:58.314117
3124,29313,601.37089435,2024-11-25 00:09:58.229993
3125,29314,601.39351013,2024-11-25 00:11:58.331803
3126,29315,601.40219523,2024-11-25 00:13:58.437347
3127,29316,601.43169505,2024-11-25 00:15:58.532307
3128,29317,601.42996309,2024-11-25 00:17:58.635345
3129,29318,601.44069632,2024-11-25 00:19:58.729431
3130,29319,601.40468139,2024-11-25 00:21:58.830972
3131,29320,601.41416327,2024-11-25 00:23:58.931740
3132,29321,601.4309972,2024-11-25 00:25:59.034689
3133,29322,601.43424553,2024-11-25 00:27:59.132493
3134,29323,601.41644224,2024-11-25 00:29:59.233001
3135,29324,601.43290138,2024-11-25 00:31:59.332247
3136,29325,601.41303412,2024-11-25 00:33:59.437754
3137,29326,601.45120651,2024-11-25 00:35:59.538249
3138,29327,601.44193346,2024-11-25 00:37:59.842327
3139,29328,601.43281088,2024-11-25 00:39:59.736076
3140,29329,601.43812294,2024-11-25 00:41:59.781036
3141,29330,601.44654441,2024-11-25 00:43:59.878271
3142,29331,601.48003934,2024-11-25 00:45:59.977139
3143,29332,601.50226869,2024-11-25 00:48:00.078588
3144,29333,601.5116394,2024-11-25 00:50:00.178221
3145,29334,601.48364054,2024-11-25 00:52:00.274755
3146,29335,601.47768504,2024-11-25 00:54:00.373762
3147,29336,601.48208691,2024-11-25 00:56:00.474250
3148,29337,601.47647024,2024-11-25 00:58:00.577276
3149,29338,601.49506228,2024-11-25 01:00:00.675585
3150,29339,601.47629255,2024-11-25 01:02:00.777977
3151,29340,601.5227231,2024-11-25 01:04:00.877323
3152,29341,601.54238996,2024-11-25 01:06:00.981124
3153,29342,601.51532879,2024-11-25 01:08:01.269308
3154,29343,601.45738287,2024-11-25 01:10:01.080774
3155,29344,601.47426758,2024-11-25 01:12:01.179754
3156,29345,601.45557637,2024-11-25 01:14:01.284493
3157,29346,601.41476912,2024-11-25 01:16:01.378353
3158,29347,601.41594001,2024-11-25 01:18:01.478612
3159,29348,601.41272138,2024-11-25 01:20:01.576396
3160,29349,601.37669625,2024-11-25 01:22:01.675771
3161,29350,601.39798999,2024-11-25 01:24:01.782452
3162,29351,601.36339692,2024-11-25 01:26:01.881699
3163,29352,601.36105579,2024-11-25 01:28:01.980843
3164,29353,601.39334122,2024-11-25 01:30:02.076750
3165,29354,601.40249175,2024-11-25 01:32:02.182387
3166,29355,601.39228808,2024-11-25 01:34:02.285898
3167,29356,601.39317202,2024-11-25 01:36:02.377382
3168,29357,601.39222763,2024-11-25 01:38:02.677914
3169,29358,601.39109492,2024-11-25 01:40:02.647812
3170,29359,601.34208042,2024-11-25 01:42:02.746846
3171,29360,601.34204776,2024-11-25 01:44:02.844264
3172,29361,601.29579852,2024-11-25 01:46:02.944533
3173,29362,601.32893443,2024-11-25 01:48:03.048976
3174,29363,601.31324814,2024-11-25 01:50:03.149137
3175,29364,601.31291523,2024-11-25 01:52:03.247943
3176,29365,601.33515547,2024-11-25 01:54:03.353855
3177,29366,601.34434132,2024-11-25 01:56:03.454867
3178,29367,601.37034283,2024-11-25 01:58:03.557151
3179,29368,601.3574015,2024-11-25 02:00:03.658924
3180,29369,601.34433024,2024-11-25 02:02:03.801723
3181,29370,601.36390473,2024-11-25 02:04:03.856304
3182,29371,601.36212962,2024-11-25 02:06:03.953697
3183,29372,601.36637746,2024-11-25 02:08:04.209573
3184,29373,601.36722211,2024-11-25 02:10:04.157383
3185,29374,601.36940046,2024-11-25 02:12:04.244442
3186,29375,601.37403912,2024-11-25 02:14:04.350848
3187,29376,601.37377924,2024-11-25 02:16:04.451447
3188,29377,601.41383682,2024-11-25 02:18:04.552686
3189,29378,601.38498862,2024-11-25 02:20:04.651974
3190,29379,601.39218121,2024-11-25 02:22:04.751322
3191,29380,601.41693577,2024-11-25 02:24:04.852239
3192,29381,601.4066682,2024-11-25 02:26:04.950399
3193,29382,601.41460024,2024-11-25 02:28:05.053305
3194,29383,601.43974032,2024-11-25 02:30:05.160788
3195,29384,601.40799664,2024-11-25 02:32:05.209716
3196,29385,601.4224481,2024-11-25 02:34:05.310972
3197,29386,601.43062938,2024-11-25 02:36:05.411764
3198,29387,601.44626624,2024-11-25 02:38:05.698668
3199,29388,601.46256733,2024-11-25 02:40:05.589189
3200,29389,601.4831898,2024-11-25 02:42:05.686455
3201,29390,601.47925826,2024-11-25 02:44:05.788245
3202,29391,605.32640349,2024-11-25 02:46:05.887831
3203,29392,605.33423335,2024-11-25 02:48:05.988390
3204,29393,605.35512819,2024-11-25 02:50:06.085540
3205,29394,605.38208419,2024-11-25 02:52:06.188545
3206,29395,605.40903449,2024-11-25 02:54:06.286482
3207,29396,605.38905769,2024-11-25 02:56:06.385105
3208,29397,605.42393033,2024-11-25 02:58:06.481117
3209,29398,605.44196968,2024-11-25 03:00:06.580510
3210,29399,605.45309965,2024-11-25 03:02:06.683746
3211,29400,605.43448319,2024-11-25 03:04:06.782194
3212,29401,605.44220338,2024-11-25 03:06:06.883475
3213,29402,605.41536023,2024-11-25 03:08:07.168782
3214,29403,605.41503511,2024-11-25 03:10:06.999456
3215,29404,605.39728924,2024-11-25 03:12:06.999935
3216,29405,605.35221086,2024-11-25 03:14:07.101199
3217,29406,605.35034105,2024-11-25 03:16:07.203420
3218,29407,605.36916999,2024-11-25 03:18:07.303516
3219,29408,605.37052614,2024-11-25 03:20:07.507684
3220,29409,605.39206396,2024-11-25 03:22:07.506066
3221,29410,605.27737037,2024-11-25 03:24:07.605665
3222,29411,605.28935839,2024-11-25 03:26:07.711986
3223,29412,605.29282651,2024-11-25 03:28:07.815585
3224,29413,605.29974795,2024-11-25 03:30:07.923671
3225,29414,605.28566261,2024-11-25 03:32:08.021043
3226,29415,605.28495068,2024-11-25 03:34:08.117643
3227,29416,605.2971646,2024-11-25 03:36:08.217539
3228,29417,605.32266225,2024-11-25 03:38:08.604960
3229,29418,605.3006327,2024-11-25 03:40:08.584168
3230,29419,605.30002103,2024-11-25 03:42:08.675403
3231,29420,605.30727166,2024-11-25 03:44:08.775984
3232,29421,605.32385518,2024-11-25 03:46:08.879331
3233,29422,605.29457267,2024-11-25 03:48:08.980851
3234,29423,605.29134159,2024-11-25 03:50:09.080309
3235,29424,605.29882113,2024-11-25 03:52:09.167981
3236,29425,605.30388252,2024-11-25 03:54:09.268019
3237,29426,605.30711714,2024-11-25 03:56:09.369197
3238,29427,605.2911145,2024-11-25 03:58:09.469077
3239,29428,605.29205025,2024-11-25 04:00:09.574275
3240,29429,605.26872601,2024-11-25 04:02:09.669965
3241,29430,605.28632387,2024-11-25 04:04:09.770717
3242,29431,605.32442104,2024-11-25 04:06:09.871799
3243,29432,605.31485009,2024-11-25 04:08:10.127621
3244,29433,605.33218322,2024-11-25 04:10:10.070604
3245,29434,605.32706496,2024-11-25 04:12:10.173216
3246,29435,605.30736435,2024-11-25 04:14:10.273320
3247,29436,605.29425554,2024-11-25 04:16:10.372212
3248,29437,605.29081027,2024-11-25 04:18:10.477013
3249,29438,605.26082481,2024-11-25 04:20:10.573339
3250,29439,600.3946951,2024-11-25 04:22:10.637139
3251,29440,600.36580351,2024-11-25 04:24:10.738528
3252,29441,600.35902259,2024-11-25 04:26:10.836447
3253,29442,600.39699408,2024-11-25 04:28:10.940879
3254,29443,600.41784595,2024-11-25 04:30:11.037162
3255,29444,600.41168136,2024-11-25 04:32:11.141498
3256,29445,600.4209419,2024-11-25 04:34:11.242549
3257,29446,600.41433746,2024-11-25 04:36:11.345416
3258,29447,600.44118423,2024-11-25 04:38:11.590048
3259,29448,600.43384196,2024-11-25 04:40:11.513269
3260,29449,600.42882609,2024-11-25 04:42:11.616112
3261,29450,600.43420622,2024-11-25 04:44:11.712801
3262,29451,600.44671401,2024-11-25 04:46:11.812549
3263,29452,600.4300837,2024-11-25 04:48:11.915695
3264,29453,600.44805693,2024-11-25 04:50:12.012829
3265,29454,600.43643048,2024-11-25 04:52:12.112829
3266,29455,600.43024317,2024-11-25 04:54:12.215914
3267,29456,600.46351919,2024-11-25 04:56:12.317438
3268,29457,600.47506171,2024-11-25 04:58:12.416486
3269,29458,600.49192335,2024-11-25 05:00:12.513663
3270,29459,600.51590213,2024-11-25 05:02:12.619519
3271,29460,600.54465068,2024-11-25 05:04:12.759379
3272,29461,600.50119277,2024-11-25 05:06:12.921677
3273,29462,600.45844607,2024-11-25 05:08:13.077605
3274,29463,600.49329149,2024-11-25 05:10:12.879609
3275,29464,600.46665372,2024-11-25 05:12:12.979759
3276,29465,600.47277782,2024-11-25 05:14:13.083381
3277,29466,600.47744146,2024-11-25 05:16:13.090096
3278,29467,600.48645745,2024-11-25 05:18:13.188717
3279,29468,600.50263685,2024-11-25 05:20:13.292365
3280,29469,600.50788675,2024-11-25 05:22:13.387994
3281,29470,600.52063968,2024-11-25 05:24:13.485306
3282,29471,600.49905939,2024-11-25 05:26:13.584894
3283,29472,600.47061912,2024-11-25 05:28:13.682112
3284,29473,600.4950323,2024-11-25 05:30:13.782994
3285,29474,600.50979191,2024-11-25 05:32:13.883320
3286,29475,600.4815285,2024-11-25 05:34:13.981391
3287,29476,600.48902133,2024-11-25 05:36:14.086391
3288,29477,600.46065545,2024-11-25 05:38:14.249249
3289,29478,600.43424117,2024-11-25 05:40:14.396907
3290,29479,600.46433744,2024-11-25 05:42:14.497637
3291,29480,600.45160677,2024-11-25 05:44:14.591492
3292,29481,600.47483444,2024-11-25 05:46:14.693093
3293,29482,600.46201715,2024-11-25 05:48:14.786663
3294,29483,600.47589359,2024-11-25 05:50:14.888003
3295,29484,600.4775916,2024-11-25 05:52:14.988060
3296,29485,600.47504715,2024-11-25 05:54:15.088631
3297,29486,600.51348636,2024-11-25 05:56:15.185853
3298,29487,600.51626674,2024-11-25 05:58:15.292472
3299,29488,600.53056994,2024-11-25 06:00:15.388949
3300,29489,600.53671423,2024-11-25 06:02:15.490323
3301,29490,600.54704179,2024-11-25 06:04:15.589623
3302,29491,600.5520077,2024-11-25 06:06:15.851366
3303,29492,600.57424523,2024-11-25 06:08:15.788666
3304,29493,600.60093094,2024-11-25 06:10:15.890884
3305,29494,600.63924249,2024-11-25 06:12:15.956614
3306,29495,600.68471287,2024-11-25 06:14:16.056661
3307,29496,600.66148008,2024-11-25 06:16:16.159708
3308,29497,600.64925985,2024-11-25 06:18:16.261223
3309,29498,600.67908396,2024-11-25 06:20:16.361787
3310,29499,600.67597003,2024-11-25 06:22:16.459995
3311,29500,600.68078082,2024-11-25 06:24:16.560198
3312,29501,600.70978886,2024-11-25 06:26:16.661603
3313,29502,600.70079763,2024-11-25 06:28:16.760224
3314,29503,600.70734501,2024-11-25 06:30:16.861759
3315,29504,600.68867171,2024-11-25 06:32:16.959849
3316,29505,600.77893619,2024-11-25 06:34:17.067372
3317,29506,600.76941228,2024-11-25 06:36:17.336619
3318,29507,600.752046,2024-11-25 06:38:17.253137
3319,29508,600.75329113,2024-11-25 06:40:17.458242
3320,29509,600.77071805,2024-11-25 06:42:17.555026
3321,29510,600.79777389,2024-11-25 06:44:17.554968
3322,29511,600.82875354,2024-11-25 06:46:17.657661
3323,29512,600.85189283,2024-11-25 06:48:17.756091
3324,29513,600.87606326,2024-11-25 06:50:17.854585
3325,29514,600.76039552,2024-11-25 06:52:17.960227
3326,29515,600.80516966,2024-11-25 06:54:18.059249
3327,29516,600.81008928,2024-11-25 06:56:18.155051
3328,29517,600.79627951,2024-11-25 06:58:18.258897
3329,29518,600.80842346,2024-11-25 07:00:18.359534
3330,29519,600.79936376,2024-11-25 07:02:18.460084
3331,29520,600.72753924,2024-11-25 07:04:18.564952
3332,29521,600.72362537,2024-11-25 07:06:18.743432
3333,29522,600.76010233,2024-11-25 07:08:18.621583
3334,29523,600.74170349,2024-11-25 07:10:18.723957
3335,29524,600.75691883,2024-11-25 07:12:18.823007
3336,29525,600.81513169,2024-11-25 07:14:18.929318
3337,29526,600.78727264,2024-11-25 07:16:19.024976
3338,29527,600.7933522,2024-11-25 07:18:19.124165
3339,29528,600.80309356,2024-11-25 07:20:19.223416
3340,29529,600.75542716,2024-11-25 07:22:19.316330
3341,29530,600.78934629,2024-11-25 07:24:19.414272
3342,29531,600.7858654,2024-11-25 07:26:19.516736
3343,29532,600.82276006,2024-11-25 07:28:19.620008
3344,29533,600.86850478,2024-11-25 07:30:19.719997
3345,29534,600.84731793,2024-11-25 07:32:19.818736
3346,29535,600.78311312,2024-11-25 07:34:19.922993
3347,29536,600.78856892,2024-11-25 07:36:20.096612
3348,29537,600.77840655,2024-11-25 07:38:20.110545
3349,29538,600.76184719,2024-11-25 07:40:20.207834
3350,29539,600.72822814,2024-11-25 07:42:20.308336
3351,29540,600.72570576,2024-11-25 07:44:20.408187
3352,29541,600.7508719,2024-11-25 07:46:20.509392
3353,29542,600.74016821,2024-11-25 07:48:20.613504
3354,29543,600.77242624,2024-11-25 07:50:20.811830
3355,29544,600.80924145,2024-11-25 07:52:20.813534
3356,29545,600.81514409,2024-11-25 07:54:20.913303
3357,29546,600.79467698,2024-11-25 07:56:21.011280
3358,29547,600.78306136,2024-11-25 07:58:21.114204
3359,29548,600.88695527,2024-11-25 08:00:21.211689
3360,29549,600.87651957,2024-11-25 08:02:21.285516
3361,29550,600.88400457,2024-11-25 08:04:21.385907
3362,29551,600.92052917,2024-11-25 08:06:21.968959
3363,29552,600.85460201,2024-11-25 08:08:21.624716
3364,29553,600.88850557,2024-11-25 08:10:21.682085
3365,29554,600.93316617,2024-11-25 08:12:21.782411
3366,29555,600.90442164,2024-11-25 08:14:21.876401
3367,29556,600.93376054,2024-11-25 08:16:21.975901
3368,29557,600.8985838,2024-11-25 08:18:22.075984
3369,29558,600.92803603,2024-11-25 08:20:22.174714
3370,29559,600.88246132,2024-11-25 08:22:22.272673
3371,29560,600.8979388,2024-11-25 08:24:22.367911
3372,29561,600.91389255,2024-11-25 08:26:22.470033
3373,29562,600.90250842,2024-11-25 08:28:22.566595
3374,29563,600.92551139,2024-11-25 08:30:22.667723
3375,29564,600.91490966,2024-11-25 08:32:22.769242
3376,29565,600.89617927,2024-11-25 08:34:22.873024
3377,29566,600.87835789,2024-11-25 08:36:23.191328
3378,29567,600.92359301,2024-11-25 08:38:23.053085
3379,29568,600.89428179,2024-11-25 08:40:23.148583
3380,29569,600.89901352,2024-11-25 08:42:23.249267
3381,29570,600.88845784,2024-11-25 08:44:23.344402
3382,29571,600.92312577,2024-11-25 08:46:23.445396
3383,29572,600.93544511,2024-11-25 08:48:23.544820
3384,29573,600.93807092,2024-11-25 08:50:23.650006
3385,29574,600.95234016,2024-11-25 08:52:23.753623
3386,29575,600.97232963,2024-11-25 08:54:23.861224
3387,29576,600.94107828,2024-11-25 08:56:23.868690
3388,29577,600.88681223,2024-11-25 08:58:23.967855
3389,29578,600.88101617,2024-11-25 09:00:24.068559
3390,29579,600.88084832,2024-11-25 09:02:24.171493
3391,29580,600.88923028,2024-11-25 09:04:24.273865
3392,29581,600.77673426,2024-11-25 09:06:24.589757
3393,29582,600.78272159,2024-11-25 09:08:24.343195
3394,29583,600.81197061,2024-11-25 09:10:24.440590
3395,29584,600.8138249,2024-11-25 09:12:24.539673
3396,29585,600.8002352,2024-11-25 09:14:24.634959
3397,29586,600.79719778,2024-11-25 09:16:24.734312
3398,29587,600.82594914,2024-11-25 09:18:24.839219
3399,29588,600.79930096,2024-11-25 09:20:24.939721
3400,29589,600.78172592,2024-11-25 09:22:25.043893
3401,29590,600.73691737,2024-11-25 09:24:25.141581
3402,29591,600.72610916,2024-11-25 09:26:25.239011
3403,29592,600.73693865,2024-11-25 09:28:25.333689
3404,29593,600.735903,2024-11-25 09:30:25.430729
3405,29594,600.70334624,2024-11-25 09:32:25.532441
3406,29595,600.72563425,2024-11-25 09:34:25.630671
3407,29596,600.68597159,2024-11-25 09:36:26.057398
3408,29597,600.71973018,2024-11-25 09:38:25.950482
3409,29598,600.70577045,2024-11-25 09:40:26.048395
3410,29599,600.73455745,2024-11-25 09:42:26.146213
3411,29600,600.69947611,2024-11-25 09:44:26.244393
3412,29601,600.74892992,2024-11-25 09:46:26.340694
3413,29602,600.78032783,2024-11-25 09:48:26.444572
3414,29603,600.75886337,2024-11-25 09:50:26.538660
3415,29604,600.7302459,2024-11-25 09:52:26.619175
3416,29605,600.75910262,2024-11-25 09:54:26.713406
3417,29606,600.72734575,2024-11-25 09:56:26.814902
3418,29607,600.74921621,2024-11-25 09:58:26.916943
3419,29608,600.73945508,2024-11-25 10:00:27.018802
3420,29609,600.73453207,2024-11-25 10:02:27.119673
3421,29610,600.7791686,2024-11-25 10:04:27.221888
3422,29611,600.79080638,2024-11-25 10:06:27.509952
3423,29612,600.77265739,2024-11-25 10:08:27.421598
3424,29613,600.75845365,2024-11-25 10:10:27.518799
3425,29614,600.74604058,2024-11-25 10:12:27.620907
3426,29615,600.74723991,2024-11-25 10:14:27.719371
3427,29616,600.75758404,2024-11-25 10:16:27.821370
3428,29617,600.7796407,2024-11-25 10:18:27.924933
3429,29618,600.79396297,2024-11-25 10:20:28.027749
3430,29619,600.79645746,2024-11-25 10:22:28.125772
3431,29620,600.8072854,2024-11-25 10:24:28.223938
3432,29621,600.85392789,2024-11-25 10:26:28.330842
3433,29622,600.82791134,2024-11-25 10:28:28.428090
3434,29623,600.83653069,2024-11-25 10:30:28.529753
3435,29624,600.84746287,2024-11-25 10:32:28.628846
3436,29625,600.86031771,2024-11-25 10:34:28.732093
3437,29626,600.83227514,2024-11-25 10:36:29.007542
3438,29627,600.83500641,2024-11-25 10:38:28.927684
3439,29628,600.78724258,2024-11-25 10:40:29.023425
3440,29629,600.77428171,2024-11-25 10:42:29.125492
3441,29630,600.77899131,2024-11-25 10:44:29.221811
3442,29631,600.80339808,2024-11-25 10:46:29.248648
3443,29632,600.81347288,2024-11-25 10:48:29.345258
3444,29633,600.82396089,2024-11-25 10:50:29.444408
3445,29634,600.83170353,2024-11-25 10:52:29.544633
3446,29635,600.8428781,2024-11-25 10:54:29.647801
3447,29636,600.78433848,2024-11-25 10:56:29.746946
3448,29637,600.76775182,2024-11-25 10:58:29.845445
3449,29638,600.79115613,2024-11-25 11:00:29.948757
3450,29639,600.78668558,2024-11-25 11:02:30.047826
3451,29640,600.7940953,2024-11-25 11:04:30.146053
3452,29641,600.80263905,2024-11-25 11:06:30.453756
3453,29642,600.78096886,2024-11-25 11:08:30.296811
3454,29643,600.79822845,2024-11-25 11:10:30.456347
3455,29644,600.8248145,2024-11-25 11:12:30.493970
3456,29645,600.81412345,2024-11-25 11:14:30.591849
3457,29646,600.80862866,2024-11-25 11:16:30.693814
3458,29647,600.82639722,2024-11-25 11:18:30.793453
3459,29648,600.84783767,2024-11-25 11:20:30.898166
3460,29649,600.83799074,2024-11-25 11:22:30.996589
3461,29650,600.82042598,2024-11-25 11:24:31.100131
3462,29651,600.82205333,2024-11-25 11:26:31.198080
3463,29652,600.84354536,2024-11-25 11:28:31.302680
3464,29653,600.83194544,2024-11-25 11:30:31.399661
3465,29654,600.81946636,2024-11-25 11:32:31.500163
3466,29655,600.78543937,2024-11-25 11:34:31.600956
3467,29656,600.83249938,2024-11-25 11:36:31.912853
3468,29657,600.79680377,2024-11-25 11:38:31.825753
3469,29658,600.81177542,2024-11-25 11:40:31.922952
3470,29659,600.84468801,2024-11-25 11:42:32.007543
3471,29660,600.82286064,2024-11-25 11:44:32.100194
3472,29661,600.82339506,2024-11-25 11:46:32.197658
3473,29662,600.83303139,2024-11-25 11:48:32.299316
3474,29663,600.84806719,2024-11-25 11:50:32.400214
3475,29664,600.88237483,2024-11-25 11:52:32.498838
3476,29665,600.86177197,2024-11-25 11:54:32.599500
3477,29666,600.82466784,2024-11-25 11:56:32.700394
3478,29667,600.81327261,2024-11-25 11:58:32.796865
3479,29668,600.8642696,2024-11-25 12:00:32.902676
3480,29669,600.85925436,2024-11-25 12:02:32.997985
3481,29670,600.90916119,2024-11-25 12:04:33.100055
3482,29671,600.88101686,2024-11-25 12:06:33.416786
3483,29672,600.8834638,2024-11-25 12:08:33.301058
3484,29673,600.87132439,2024-11-25 12:10:33.400291
3485,29674,600.8767231,2024-11-25 12:12:33.502575
3486,29675,600.91827861,2024-11-25 12:14:33.601850
3487,29676,600.93244595,2024-11-25 12:16:33.703480
3488,29677,600.87596808,2024-11-25 12:18:33.802840
3489,29678,600.87408339,2024-11-25 12:20:33.904570
3490,29679,600.8832023,2024-11-25 12:22:34.005648
3491,29680,600.91009162,2024-11-25 12:24:34.105530
3492,29681,600.89000653,2024-11-25 12:26:34.206573
3493,29682,600.88157765,2024-11-25 12:28:34.308124
3494,29683,600.87611425,2024-11-25 12:30:34.409956
3495,29684,600.83338359,2024-11-25 12:32:34.508814
3496,29685,600.85276366,2024-11-25 12:34:34.610211
3497,29686,600.88129724,2024-11-25 12:36:34.836860
3498,29687,600.86372499,2024-11-25 12:38:34.730271
3499,29688,600.87325428,2024-11-25 12:40:34.832672
3500,29689,600.86045381,2024-11-25 12:42:34.923934
3501,29690,600.88004673,2024-11-25 12:44:35.025133
3502,29691,600.87844602,2024-11-25 12:46:35.127556
3503,29692,600.86200113,2024-11-25 12:48:35.228328
3504,29693,600.85159473,2024-11-25 12:50:35.331187
3505,29694,600.86674034,2024-11-25 12:52:35.429839
3506,29695,600.89407579,2024-11-25 12:54:35.527205
3507,29696,600.89746355,2024-11-25 12:56:35.627976
3508,29697,600.92397662,2024-11-25 12:58:35.729728
3509,29698,600.91212409,2024-11-25 13:00:35.821981
3510,29699,600.95543703,2024-11-25 13:02:35.924937
3511,29700,600.96875383,2024-11-25 13:04:36.026873
3512,29701,600.99073939,2024-11-25 13:06:36.340152
3513,29702,601.00755278,2024-11-25 13:08:36.157944
3514,29703,600.9808958,2024-11-25 13:10:36.253370
3515,29704,601.00155938,2024-11-25 13:12:36.344095
3516,29705,600.99309758,2024-11-25 13:14:36.438051
3517,29706,601.00581333,2024-11-25 13:16:36.537004
3518,29707,601.01473736,2024-11-25 13:18:36.631923
3519,29708,601.00844297,2024-11-25 13:20:36.836759
3520,29709,601.00452007,2024-11-25 13:26:24.604658
3521,29710,600.97665763,2024-11-25 13:27:18.362465
3522,29711,600.97281143,2024-11-25 13:28:38.870018
3523,29712,600.94352334,2024-11-25 13:29:35.182788
3524,29713,600.9985017,2024-11-25 13:31:34.716080
3525,29714,600.95136742,2024-11-25 13:33:34.814997
3526,29715,600.97941483,2024-11-25 13:35:34.916150
3527,29716,600.97328546,2024-11-25 13:36:43.828305
3528,29717,600.94419911,2024-11-25 13:38:42.154952
3529,29718,600.95478831,2024-11-25 13:40:42.213443
3530,29719,600.94106405,2024-11-25 13:42:42.312575
3531,29720,600.94845394,2024-11-25 13:44:42.415691
3532,29721,600.96084086,2024-11-25 13:46:42.514585
3533,29722,600.99691347,2024-11-25 13:48:42.617590
3534,29723,600.97448361,2024-11-25 13:50:42.715423
3535,29724,600.93238575,2024-11-25 13:52:25.789101
3536,29725,600.98273284,2024-11-25 13:55:32.117518
3537,29726,600.95143785,2024-11-25 14:01:22.054333
3538,29727,600.95453324,2024-11-25 14:11:24.123030
3539,29728,600.86536356,2024-11-25 14:13:23.845221
3540,29729,600.87779154,2024-11-25 14:15:23.947812
3541,29730,600.83884952,2024-11-25 14:17:24.046119
3542,29731,600.89971921,2024-11-25 14:19:24.138970
3543,29732,600.8997045,2024-11-25 14:21:24.235775
3544,29733,600.88237403,2024-11-25 14:23:24.336679
3545,29734,600.89106828,2024-11-25 14:24:25.154471
3546,29735,600.78370273,2024-11-25 14:26:24.344294
3547,29736,600.77193369,2024-11-25 14:28:39.161021
3548,29737,600.77960336,2024-11-25 14:30:38.662186
3549,29738,600.79582871,2024-11-25 14:32:38.764657
3550,29739,600.7964711,2024-11-25 14:34:38.862837
3551,29740,600.77363197,2024-11-25 14:35:51.894902
3552,29741,600.76996014,2024-11-25 14:37:51.237392
3553,29742,600.81184888,2024-11-25 14:39:51.338463
3554,29743,600.81574812,2024-11-25 14:41:51.437988
3555,29744,600.77946121,2024-11-25 14:43:51.533119
3556,29745,600.79283615,2024-11-25 14:44:07.279426
3557,29746,600.82543275,2024-11-25 14:46:06.785201
3558,29747,600.80447013,2024-11-25 14:46:45.353700
3559,29748,600.79368398,2024-11-25 14:48:44.878407
3560,29749,600.79080176,2024-11-25 14:50:44.982703
3561,29750,600.77499873,2024-11-25 14:52:45.080937
3562,29751,600.78293356,2024-11-25 14:54:45.180005
3563,29752,600.77385486,2024-11-25 14:56:45.282056
3564,29753,600.7829839,2024-11-25 14:58:45.380754
3565,29754,600.76380978,2024-11-25 15:00:45.484724
3566,29755,600.77748011,2024-11-25 15:02:45.583455
3567,29756,600.78036089,2024-11-25 15:04:45.687678
3568,29757,600.81751475,2024-11-25 15:06:45.797721
3569,29758,600.80484611,2024-11-25 15:08:45.903912
3570,29759,600.77710161,2024-11-25 15:10:45.796429
3571,29760,600.77051451,2024-11-25 15:12:45.898878
3572,29761,600.76046451,2024-11-25 15:14:45.998571
3573,29762,600.76155749,2024-11-25 15:16:46.101251
3574,29763,600.77581333,2024-11-25 15:18:46.200623
3575,29764,600.82089156,2024-11-25 15:20:46.298751
3576,29765,600.81485507,2024-11-25 15:22:46.399492
3577,29766,600.84199196,2024-11-25 15:24:46.503275
3578,29767,600.85621385,2024-11-25 15:26:46.601042
3579,29768,600.84485746,2024-11-25 15:28:46.704638
3580,29769,600.84720867,2024-11-25 15:30:46.809743
3581,29770,600.85110333,2024-11-25 15:32:46.912126
3582,29771,600.85478601,2024-11-25 15:34:47.009170
3583,29772,600.900056,2024-11-25 15:36:47.304229
3584,29773,600.83916247,2024-11-25 15:38:47.405987
3585,29774,600.82950745,2024-11-25 15:40:47.319132
3586,29775,600.8433627,2024-11-25 15:42:47.378992
3587,29776,600.80133265,2024-11-25 15:44:47.478860
3588,29777,600.82837719,2024-11-25 15:46:47.577433
3589,29778,600.78127858,2024-11-25 15:48:47.676602
3590,29779,600.79600952,2024-11-25 15:50:47.798659
3591,29780,600.77193141,2024-11-25 15:52:47.881533
3592,29781,600.79143313,2024-11-25 15:54:47.977791
3593,29782,600.81807295,2024-11-25 15:56:48.078153
3594,29783,600.82168934,2024-11-25 15:58:48.175703
3595,29784,601.01682757,2024-11-25 16:00:48.271829
3596,29785,600.94318505,2024-11-25 16:02:48.373341
3597,29786,600.95498343,2024-11-25 16:04:48.477962
3598,29787,600.970412,2024-11-25 16:06:48.738024
3599,29788,600.97246485,2024-11-25 16:08:48.838936
3600,29789,600.97003675,2024-11-25 16:10:48.649217
3601,29790,600.9533186,2024-11-25 16:12:48.752340
3602,29791,600.93212628,2024-11-25 16:14:48.850155
3603,29792,600.97443945,2024-11-25 16:16:48.949424
3604,29793,600.98702234,2024-11-25 16:18:49.055208
3605,29794,600.98338037,2024-11-25 16:20:49.154986
3606,29795,600.99232916,2024-11-25 16:22:49.257775
3607,29796,600.95831978,2024-11-25 16:24:49.356124
